tweet_id	class	begin	end	span	tweet
SMM4H2022j3pS5N62fLiAsK9B	ADE	34	40	dreams	@USER________ r u on any meds? my dreams on seroquel are fucked up
SMM4H2022rF4krxCOOqitELPB	ADE	32	41	lethargic	my seroquel this morning got me lethargic
SMM4H2022khRqmSBm1x0zzpTU	ADE	85	89	mute	if your doctor prescribes you seroquel off label, they just want you to stfu. i'm a mute.
SMM4H2022q3eSrt1AGNzPAcJi	ADE	62	82	don't want to get up	@USER_____ oh yep! the only trouble with seroquel for me is i don't want to get up in the morning. i've always been an early riser.
SMM4H2022KrTbh87wVXvginXn	ADE	29	41	weird dreams	to take my seroquel and have weird dreams or to not... real life lyndsey world questions
SMM4H2022nA7q0dLdUfaIPwk7	ADE	78	89	don't sleep	@USER_________ blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/
SMM4H2022nA7q0dLdUfaIPwk7	ADE	113	124	cant get up	@USER_________ blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/
SMM4H2022jrsb6ZqcQGhmxU3W	ADE	71	92	knock me the fuck out	my body is so not ready for this seroquel. never had an antidepressant knock me the fuck out at a quarter dose before o _o
SMM4H2022yOwhoDLi0wsOIYPE	ADE	40	52	restlessness	the seroquel is definitely causing this restlessness i'm experiencing #jitters
SMM4H2022yOwhoDLi0wsOIYPE	ADE	71	78	jitters	the seroquel is definitely causing this restlessness i'm experiencing #jitters
SMM4H2022m0TO0zvUYWJUTdTU	ADE	50	59	17h sleep	shouts out to seroquel for giving me that blessed 17h sleep tho
SMM4H2022q8tCDErrIJsAyg0s	ADE	81	101	tolerance to the sun	@USER_________ I just had a look buddy, and my medication (Seroquel) does affect tolerance to the sun.
SMM4H2022QPuM2kG7U5kxNwEN	ADE	113	119	zombie	@USER________ lmao, i'm prescribed baby. it's for my anxiety. i take seroquel, and celexa with it. i'm a fucking zombie after 9pm.
SMM4H2022YYRqRaz9C2bVa8hY	ADE	38	52	knocked me out	@USER_____ i'm not lazy!! my seroquel knocked me out!!
SMM4H2022KKCb3OiuoRa2zmtI	ADE	21	27	sleepy	that seroquel had me sleepy as fuck alllll damn day
SMM4H2022rBPlI4E9P8hP9GAO	ADE	3	10	tremors	my tremors are horrible. fuck seroquel.
SMM4H2022TLL9CxHUC5DD6vpF	ADE	67	74	jolting	Medication side-affects have hit me hard today: I keep on randomly jolting or rocking, it is so bad I am finding it hard to type! #Seroquel
SMM4H2022TLL9CxHUC5DD6vpF	ADE	78	85	rocking	Medication side-affects have hit me hard today: I keep on randomly jolting or rocking, it is so bad I am finding it hard to type! #Seroquel
SMM4H2022XnSkGBvJGhjWTgYd	ADE	23	41	sleep for 12 hours	seroquel will make you sleep for 12 hours.
SMM4H2022AjoygCcLmKBmXebQ	ADE	8	14	sleepy	so damn sleepy. this seroquel is fucking me up so bad.
SMM4H2022hjCIaInO1v4052Lp	ADE	47	63	fucked up dreams	that seroquel has been given me some seriously fucked up dreams.
SMM4H2022YcdfnJGyPZn7AcVm	ADE	97	106	psychosis	@USER__________ Taking someone off 150mg off Seroquel, mixing it with Olanzapine in 2 wks causes psychosis - a proper assess was not done.
SMM4H2022PLMIA67gAwxCLNA1	ADE	97	110	feel so drink	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022PLMIA67gAwxCLNA1	ADE	113	129	cant really walk	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022PLMIA67gAwxCLNA1	ADE	139	148	nauseated	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022MbvcCUxWvoyleQaU	ADE	16	34	sleep for 15 hours	if you want to sleep for 15 hours, take seroquel. fuck i just woke up and it's 4
SMM4H2022daQeZzbcMjcexnyC	ADE	10	13	RLS	wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?
SMM4H2022daQeZzbcMjcexnyC	ADE	103	124	restless leg syndrome	wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?
SMM4H2022mKwaYWUJunEv3X7w	ADE	20	26	hungry	only problem is i'm hungry. seroquel nation hunger :(
SMM4H2022mKwaYWUJunEv3X7w	ADE	44	50	hunger	only problem is i'm hungry. seroquel nation hunger :(
SMM4H2022kUINyTKKW5IHjXi2	ADE	40	44	coma	@USER______ i'm here been in a seroquel coma lol
SMM4H2022vRpEgLzWNNt1gUca	ADE	39	46	floatin	oh i get it  ambien  seroquel  now i'm floatin
SMM4H2022iPF1JplADQHBrhpp	ADE	47	52	sleep	Found out that it could be two months before I sleep well again now that I'm off Seroquel. Srsly, fuck the psychiatrist that put me on it.
SMM4H2022fMoIBgU8rmrJEBXf	ADE	25	39	gaps in memory	seroquel is causing more gaps in memory, I don't remember going to therapy and as usual no one has stepped up to claim thos memories >>
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	56	71	manic reactions	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	81	86	angry	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	120	125	tired	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H2022Teu9BEjWFcGMWc71	ADE	60	71	convulsions	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	73	78	fever	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	80	95	toxic reactions	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	97	116	psychotic reactions	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H20221Ha2fxuSoXds6CTY	ADE	76	81	loopy	"seroquel census: ""did we kiss?"" (notes i scribble next to my bed at 5am, loopy on anti-psychotics)"
SMM4H2022EfOcf7ganPtNJPnO	ADE	120	129	gained 50	@USER___________ was on seroquel for years in my teens &amp; stopped taking it. a 'quack' doc put me back on it &amp; i gained 50 in 3 months.
SMM4H2022CZ0vhRFB7wK9cR2O	ADE	85	106	knocks you outttttttt	@USER_____ ohhh...lmao that's just great. maybe it was probably seroquel. that stuff knocks you outttttttt haha
SMM4H2022TgroKTVtGR8Px8nv	ADE	44	54	crazy town	@USER__________ omg seroquel. that made me crazy town. i hope it's a low dose. so it's almost midnight. last gulp now, and sober tomorrow.
SMM4H2022iUSFJnezbQN13ueR	ADE	112	123	overheating	I have been on Seroquel (Quetiapine) for so long I don't even know what the side-effects are! Although, I think overheating is definitely 1.
SMM4H2022wPMIyCpempFLU5ix	ADE	24	35	eat so much	seroquel makes me wanna eat so much
SMM4H2022wCoH6i5yOSyfoAUi	ADE	27	55	only let me sleep four hours	damn you seroquel! why you only let me sleep four hours!?!?
SMM4H2022X0a8U2E3OMQc0D9Q	ADE	99	104	mania	conclusion: my psychiatrist is not very attentive and i should be on seroquel, not benzos and the maniatriggering lamitol. #ugh
SMM4H2022fPkoyBXYrm9WR5aa	ADE	74	91	knocked on my ass	@USER________ 3 seroquel?? hell i take half of the lowest dosage and i am knocked on my ass!!
SMM4H2022dYwhqlVvgLCWHYAv	ADE	42	51	addictive	@USER______ @USER________ the seroquel is addictive a d they deny it.
SMM4H20221AIAkzjYesML9oxa	ADE	72	77	sleep	coming up this week: seroquel is notorious for two things - making you sleep until next tuesday, and leaving you a hangover.  lovely.
SMM4H20221AIAkzjYesML9oxa	ADE	116	124	hangover	coming up this week: seroquel is notorious for two things - making you sleep until next tuesday, and leaving you a hangover.  lovely.
SMM4H2022OD9yfVzcIdGulwIt	ADE	130	139	eat A LOT	@USER_________ i just got diagnosed a few weeks ago with bpd...they put me on seroquel and kept me on zoloft with it. it makes me eat a lot.
SMM4H2022bKtlaZJzAkt7UTeh	ADE	83	96	diabetes risk	.@USER__________ at last, a good side effect. couldn't go back on seroquel due to diabetes risk.
SMM4H2022qCRXHqveTwPGzQdF	ADE	60	63	ill	@USER__________ when i forgot seroquel made me feel fucking ill as fuck!
SMM4H2022sUOcaepIX81UlPpb	ADE	40	61	sleeping 18 hrs a day	@USER_________ i hated seroquel, i was sleeping 18 hrs a day on it
SMM4H2022j3fxJAy7fvjceMsp	ADE	36	45	addictive	@USER________ yeah, ambien is also addictive, so short term is the goal. ask about seroquel? tell the doc about all the health stuffs though
SMM4H20225YeYaUbt5EEe15qw	ADE	95	103	retarded	oops meant to say janice ian. that's why my doctor took me off seroquel... because it makes me retarded.
SMM4H20228ew7FnlYi4Ak3rYc	ADE	17	33	need to be awake	fuck seroquel. i need to be awake
SMM4H2022LgMhq32RMdSDUHh1	ADE	98	129	hardly open or close your mouth	I need to progress onto oxazepam.Apparently it's more sedating. Seroquel is sedating, but you can hardly open or close your mouth.
SMM4H2022zj1GcH2Z3RV3FgDR	ADE	33	39	hungry	no fail, seroquel does make you hungry.
SMM4H2022vW1xlFNOyoAUSs8F	ADE	73	84	weight gain	@USER_________ It's called Seroquel Prolong (Quetiapine). Apart from the weight gain, I am actually quite happy with it.
SMM4H20225PIDVjVlPuAgb0yO	ADE	59	68	zombified	seroquel has arrived. question now is when do i want to be zombified?
SMM4H2022qQ9NYPa25hLeBcpj	ADE	33	48	feel like death	two days without my seroquel' i feel like death, seriously
SMM4H2022wdATosmn1kSYOSYv	ADE	103	113	hotflashes	stopped #seroquel for 2 months as it caused terrible side effect. had to start back up or lose my job #hotflashes r soooo fun #thisismylife
SMM4H2022T19FMJboG05HDh0f	ADE	74	77	RLS	"although taking it now would run counter to my current ""food + seroquel = RLS"" philosophy"
SMM4H20226cGjgXKpowhEXycG	ADE	84	92	hit hard	wish i could stay up and do nicething with all the loveliesd but woah does seroquel hit hard
SMM4H2022aMZNe4FxTbNzIpVa	ADE	60	67	tremors	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H2022aMZNe4FxTbNzIpVa	ADE	72	83	weight gain	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H2022aMZNe4FxTbNzIpVa	ADE	85	93	Diabetes	#schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain. diabetes too! switched to #abilify. suits me well.
SMM4H20221NX6sl37Vu6nYPi8	ADE	86	93	tremors	ooh me too! rt @USER____: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain.
SMM4H20221NX6sl37Vu6nYPi8	ADE	98	109	weight gain	ooh me too! rt @USER____: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain.
SMM4H2022UVY8my5k6LtRbxiN	ADE	87	107	difficult to wake up	@USER______ all the time! i took trazodone last night and it really helped- but it was difficult to wake up :-/
SMM4H2022Qib8etkv00HpXaIH	ADE	62	66	flat	@USER_____ @USER__________ trazodone was evil. turned you all flat :(
SMM4H2022bty3jnI4yJxPfZ9v	ADE	90	94	drip	I've taken everything but my Trazodone that's tonight, but the nasal spray is giving me a drip :|
SMM4H2022Rkshk7nW6ynXkN2b	ADE	0	105	last night I was a mermaid and then a wizard who had to save the world while being hunted by the japanese	last night i was a mermaid and then a wizard who had to save the world while being hunted by the japanese... err thank you #trazodone ?
SMM4H2022chL2wIC2MuWKcbLF	ADE	103	115	crazy dreams	@USER i take trazodone for my #insomina &amp; still have a hard time falling asleep or i end up having crazy dreams that wake me up!?! #ozsleep
SMM4H2022FkcdAxQhZRs7FCXn	ADE	30	39	dry mouth	pop a trazodone i have fuckin dry mouth
SMM4H2022VhjLDJBJQ76kRp2e	ADE	22	47	Slept through every alarm	trazodone is no joke. slept through every alarm.
SMM4H2022Il7pE0pKG3vsHpCI	ADE	11	20	hangovers	trazodone hangovers are the worst, though. sigh
SMM4H20228CMJoNMpGYZTFKiJ	ADE	47	74	sleeping 9 hours in the day	god knows how i'm going to sleep tonight after sleeping 9 hours in the day ? #trazodone ?
SMM4H20222K1HcxZsJ8ngl2O9	ADE	22	32	withdrawal	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	42	51	confusion	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	53	66	deliriousness	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	68	80	nauesousness	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	85	93	insomnia	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H20222K1HcxZsJ8ngl2O9	ADE	95	105	withdrawal	side affects of this withdrawal contains confusion, deliriousness, nauesousness and insomnia #withdrawal #trazodone #omgicantwait #help
SMM4H2022Js3dZkGO8MtYmq4u	ADE	59	82	sleep for like 12 hours	&amp; i'm not taking that trazodone ever again shit had me sleep for like 12 hours
SMM4H2022H3clDkM0CmW5kASH	ADE	38	46	headache	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022H3clDkM0CmW5kASH	ADE	55	63	headache	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022H3clDkM0CmW5kASH	ADE	91	101	withdrawls	woke up from a nap with a really bad headache, my 2nd headache in three days. #trazodone #withdrawls
SMM4H2022CFTKPwkGOCzce0fM	ADE	72	80	hungover	exhausted...can't fall asleep. don't wanna take a trazadone and wake up hungover. #sleepdisorderproblems
SMM4H2022eQJn6aRcumGJCmZP	ADE	79	85	groggy	@USER___ yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):
SMM4H2022eQJn6aRcumGJCmZP	ADE	107	116	wont wake	@USER___ yeah I know, I dont take my trazadone at night cause it makes me feel groggy in the morning and I wont wake to my alarm):
SMM4H2022u3SlhKzH2rS0K4xu	ADE	25	39	horrible sleep	@USER____ And then I had horrible sleep once I took the trazodone. I just couldn't win, haha.
SMM4H2022F4agdHZnGPejFKPF	ADE	13	20	yawning	i can't stop yawning #trazodone
SMM4H20225YUjfb2XIeBG4jGG	ADE	6	11	dream	had a dream my eyes got burned out of my head. thank you trazodone
SMM4H2022esCCTEmMFzpEr9hU	ADE	70	83	vision blurry	im on the codiene lean oxy hydro pill trazodone ah man loud n moscato vision blurry still alot on deck fuck everybody im rollin #superhard
SMM4H2022ETnuVpYOVD3Nbx13	ADE	20	36	just now wake up	dear lord how did i just now wake up? thank you trazodone for ruining my life.
SMM4H20228m2ccFeAzreXdCDn	ADE	115	119	bone	"@USER________ pt with similar found out trazodone can do the same. md said it was common. ""trazodone gives you a bone"". he is a poet."
SMM4H2022tPSI0xBeJ7wdVuHX	ADE	3	12	tolerance	my tolerance for my trazodone goes up every few days??
SMM4H2022mmiD01E3LuqWZgVd	ADE	80	92	resisting it	@USER_________ fingers crossed i have been taken off tysabri because my body is resisting it ha typical hope you are doing ok :)
SMM4H2022KZjjec0xf5VaPrYt	ADE	45	50	tired	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?
SMM4H2022KZjjec0xf5VaPrYt	ADE	55	64	out of it	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?
SMM4H2022MQuenQcSVHOfdSLv	ADE	70	84	brain disorder	@USER_____ i had a gene test for tysabri i guess it can cause a fatal brain disorder. my chances are low.. but that crap is creepy.
SMM4H2022PVwtY0F4fg0eEeh1	ADE	26	35	knee pain	have any of you developed knee pain since starting tysabri ? what helps with the problem ?
SMM4H20221eT3J6rJ2oqXXGX9	ADE	7	20	put on weight	i have put on weight (thanks ms and #tysabri). always look on the bright side: time for a @USER_____ t-shirt spree! #winning
SMM4H20220rChjGmP6hSFpK2V	ADE	28	33	itchy	anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case
SMM4H20220rChjGmP6hSFpK2V	ADE	41	53	neck was red	anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case
SMM4H2022gpxH8etHi2e0F11l	ADE	13	19	energy	i need more energy today. don't know where to get it from, though. this is the result of going off #tysabri for #msandlife and heat-related.
SMM4H2022XpK6oAzKG96IhI5r	ADE	17	22	tired	why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri
